Length_m,Comp_name,Shape_Length
254.268949241,30,254.26904011386165
23.8110305681,30,23.8110910414121
157.670004134,26,157.6699743370717
272.431892199,61,17.01529808255022
272.431892199,LTSP FM,249.38860589831071
2.55009287519,61,2.550068301516223
446.903467184,30,433.61630270512575
446.903467184,13,13.287067804115452
211.602931734,27,211.60295580062754
26.9655162508,27,26.96550178933098
321.325133076,27,321.3251998870808
95.9964597938,27,95.9965136605736
62.035077004,27,62.03509701400542
81.23596014,27,81.23592331637231
419.341699924,61,419.341732925961
85.1129527622,61,85.11298914905905
173.743707293,27,173.7438035919641
32.5006582002,27,32.50064333862078
4.10377492059,27,4.103800351930688
49.8289834139,27,49.829042056900434
24.2406032522,27,24.240591085994854
107.05904643,27,19.372988023018046
107.05904643,26,87.68610600838797
174.601921574,WS5,108.01898400194658
174.601921574,61,38.57387809202447
96.8961879706,26,96.89615801698334
136.575507691,26,136.57550808953775
15.8514031418,27,15.851357567983966
28.3247521201,27,28.324816352772878
46.512582483,27,46.512630423152565
32.7829452137,WS5,10.02486776281742
32.7829452137,61,17.262265209998894
139.204242837,61,139.20423985407396
25.0323483268,61,25.032346861814638
223.148848118,26,223.14886990062936
163.93550478,WS5,163.9354082418829
131.918372967,26,131.91834946173086
353.936412049,61,353.93636539675765
49.846031128,WS5,49.84607122978078
137.59323844,61,137.593293925934
117.500503598,WS5,5.663519089597513
117.500503598,61,94.55596311714226
85.3990987129,61,85.3991300297989
75.1863630935,26,75.18634467257542
161.356255706,27,3.9446625564537334
161.356255706,26,157.41148996750746
139.397578432,27,139.39756911945966
140.376793586,27,140.37682344547034
231.044302789,27,231.04425963384443
66.4255896535,26,66.42553877005821
78.7181178118,27,78.45057029375121
78.7181178118,26,0.26756924337282756
44.313578747,27,44.31363337114719
69.3620582942,27,69.36208211346039
47.6295284551,27,47.6294534912186
45.4681914338,27,45.46812674636142
75.6017772266,WS5,75.60179530505158
89.5437961062,27,89.54381999237032
80.400736702,27,80.40077057192161
188.948095775,27,188.94809485345752
194.095898674,WS5,194.09582190273684
182.852707852,61,182.8527686292609
123.37057551,27,116.94879072719921
123.37057551,26,0.21055189361423157
15.4680533744,WS5,15.468060452788135
298.03618261,27,202.7971008887002
44.55195974,9,26.382011615181224
145.050090851,WS5,145.05007837735158
126.043834685,WS5,126.04382551585388
340.925602212,61,340.92567175776446
231.408834028,61,231.40883036757373
33.836286899,WS5,33.83626586505419
368.037215739,WS5,368.0374717101701
95.5771853671,WS5,95.57719421375195
240.118944217,WS5,240.11900109719016
341.955366296,WS5,341.95533377953876
79.0956034262,WS5,79.09555801292547
162.020073853,WS5,162.02003351533108
38.3579356,WS5,26.728973630868218
52.7358832728,WS5,52.73587390548874
0.0567065441731,WS5,0.05673463321070029
85.4621988897,WS5,85.46218902499368
552.022673387,61,125.97676647766883
552.022673387,LTSP FM,426.0459455932996
251.61377827,9,64.01015430324229
44.1340911335,9,44.134163999394566
48.2000859165,9,48.20001039145396
299.919015806,9,299.9190050838099
