CN,PLT_CN,INVYR,STATECD,COUNTYCD,PLOT,TRANSECT,SUBP,SMPLOCCD,MEASYEAR,CONDID,DUFFDEP,LITTDEP,FUELDEP,CREATED_DATE,MODIFIED_DATE,DLF_SAMPLE_METHOD,DUFF_METHOD,DUFF_NONSAMPLE_REASN_CD,LITTER_METHOD,LITTER_NONSAMPLE_REASN_CD,FUELBED_METHOD,FUELBED_NONSAMPLE_REASN_CD,DL_STATUS_CD
384451609489998,171920411020004,2015,54,99,1933,180,2,2,,1,0.8,1.8,,2016-04-11 09:35:19,,3,1,,1,,,,1
384451614489998,171920411020004,2015,54,99,1933,225,4,2,,1,0.6,1.2,,2016-04-11 09:35:19,,3,1,,1,,,,1
384451608489998,171920411020004,2015,54,99,1933,270,1,2,,1,0.8,3.0,,2016-04-11 09:35:19,,3,1,,1,,,,1
384451612489998,171920411020004,2015,54,99,1933,315,3,2,,2,,,,2016-04-11 09:35:19,,3,,,,,,,1
384451610489998,171920411020004,2015,54,99,1933,360,2,2,,1,0.0,1.9,,2016-04-11 09:35:19,,3,1,,1,,,,1
384462364489998,249981979489998,2015,54,101,1529,45,4,2,,1,0.7,0.7,,2016-04-11 09:35:20,,3,1,,1,,,,1
384462358489998,249981979489998,2015,54,101,1529,90,1,2,,1,3.5,1.7,,2016-04-11 09:35:20,,3,1,,1,,,,1
384462362489998,249981979489998,2015,54,101,1529,135,3,2,,1,0.1,1.1,,2016-04-11 09:35:20,,3,1,,1,,,,1
384462360489998,249981979489998,2015,54,101,1529,180,2,2,,1,0.5,0.5,,2016-04-11 09:35:20,,3,1,,1,,,,1
384462365489998,249981979489998,2015,54,101,1529,225,4,2,,1,2.3,1.2,,2016-04-11 09:35:20,,3,1,,1,,,,1
384462359489998,249981979489998,2015,54,101,1529,270,1,2,,1,2.5,1.2,,2016-04-11 09:35:20,,3,1,,1,,,,1
384462363489998,249981979489998,2015,54,101,1529,315,3,2,,1,0.4,0.3,,2016-04-11 09:35:20,,3,1,,1,,,,1
384462361489998,249981979489998,2015,54,101,1529,360,2,2,,1,0.0,0.3,,2016-04-11 09:35:20,,3,1,,1,,,,1
384451800489998,171920419020004,2015,54,103,380,45,4,2,,1,,,,2016-04-11 09:35:19,,3,,,,,,,1
384451794489998,171920419020004,2015,54,103,380,90,1,2,,1,,,,2016-04-11 09:35:19,,3,,,,,,,1
384451798489998,171920419020004,2015,54,103,380,135,3,2,,1,,,,2016-04-11 09:35:19,,3,,,,,,,1
384451796489998,171920419020004,2015,54,103,380,180,2,2,,1,,,,2016-04-11 09:35:19,,3,,,,,,,1
384451801489998,171920419020004,2015,54,103,380,225,4,2,,1,,,,2016-04-11 09:35:19,,3,,,,,,,1
384451795489998,171920419020004,2015,54,103,380,270,1,2,,1,,,,2016-04-11 09:35:19,,3,,,,,,,1
384451799489998,171920419020004,2015,54,103,380,315,3,2,,1,,,,2016-04-11 09:35:19,,3,,,,,,,1
384451797489998,171920419020004,2015,54,103,380,360,2,2,,1,,,,2016-04-11 09:35:19,,3,,,,,,,1
384449773489998,171920261020004,2015,54,103,615,45,4,2,,1,,,,2016-04-11 09:35:19,,3,,,,,,,1
384449767489998,171920261020004,2015,54,103,615,90,1,2,,1,,,,2016-04-11 09:35:19,,3,,,,,,,1
384449771489998,171920261020004,2015,54,103,615,135,3,2,,1,,,,2016-04-11 09:35:19,,3,,,,,,,1
384449769489998,171920261020004,2015,54,103,615,180,2,2,,1,,,,2016-04-11 09:35:19,,3,,,,,,,1
384449774489998,171920261020004,2015,54,103,615,225,4,2,,1,,,,2016-04-11 09:35:19,,3,,,,,,,1
384449768489998,171920261020004,2015,54,103,615,270,1,2,,1,,,,2016-04-11 09:35:19,,3,,,,,,,1
384449772489998,171920261020004,2015,54,103,615,315,3,2,,1,,,,2016-04-11 09:35:19,,3,,,,,,,1
384449770489998,171920261020004,2015,54,103,615,360,2,2,,1,,,,2016-04-11 09:35:19,,3,,,,,,,1
384449907489998,171920262020004,2015,54,103,3601,45,4,2,,1,0.1,0.5,,2016-04-11 09:35:19,,3,1,,1,,,,1
384449901489998,171920262020004,2015,54,103,3601,90,1,2,,1,0.0,0.2,,2016-04-11 09:35:19,,3,1,,1,,,,1
384449905489998,171920262020004,2015,54,103,3601,135,3,2,,1,0.3,0.5,,2016-04-11 09:35:19,,3,1,,1,,,,1
384449903489998,171920262020004,2015,54,103,3601,180,2,2,,1,0.1,1.8,,2016-04-11 09:35:19,,3,1,,1,,,,1
384449908489998,171920262020004,2015,54,103,3601,225,4,2,,1,0.0,0.5,,2016-04-11 09:35:19,,3,1,,1,,,,1
384449902489998,171920262020004,2015,54,103,3601,270,1,2,,1,0.1,1.5,,2016-04-11 09:35:19,,3,1,,1,,,,1
384449906489998,171920262020004,2015,54,103,3601,315,3,2,,1,0.2,0.7,,2016-04-11 09:35:19,,3,1,,1,,,,1
384449904489998,171920262020004,2015,54,103,3601,360,2,2,,1,0.1,0.9,,2016-04-11 09:35:19,,3,1,,1,,,,1
384453003489998,171920525020004,2015,54,105,514,45,4,2,,1,,,,2016-04-11 09:35:19,,3,,,,,,,1
384452997489998,171920525020004,2015,54,105,514,90,1,2,,1,,,,2016-04-11 09:35:19,,3,,,,,,,1
384453001489998,171920525020004,2015,54,105,514,135,3,2,,1,,,,2016-04-11 09:35:19,,3,,,,,,,1
384452999489998,171920525020004,2015,54,105,514,180,2,2,,1,,,,2016-04-11 09:35:19,,3,,,,,,,1
384453004489998,171920525020004,2015,54,105,514,225,4,2,,1,,,,2016-04-11 09:35:19,,3,,,,,,,1
384452998489998,171920525020004,2015,54,105,514,270,1,2,,1,,,,2016-04-11 09:35:19,,3,,,,,,,1
384453002489998,171920525020004,2015,54,105,514,315,3,2,,1,,,,2016-04-11 09:35:19,,3,,,,,,,1
384453000489998,171920525020004,2015,54,105,514,360,2,2,,1,,,,2016-04-11 09:35:19,,3,,,,,,,1
384461247489998,249981950489998,2015,54,107,762,45,4,2,,1,,,,2016-04-11 09:35:20,,3,,,,,,,1
384461241489998,249981950489998,2015,54,107,762,90,1,2,,1,,,,2016-04-11 09:35:20,,3,,,,,,,1
384461245489998,249981950489998,2015,54,107,762,135,3,2,,1,,,,2016-04-11 09:35:20,,3,,,,,,,1
384461243489998,249981950489998,2015,54,107,762,180,2,2,,2,0.7,1.8,,2016-04-11 09:35:20,,3,1,,1,,,,1
384461248489998,249981950489998,2015,54,107,762,225,4,2,,1,,,,2016-04-11 09:35:20,,3,,,,,,,1
384461242489998,249981950489998,2015,54,107,762,270,1,2,,1,,,,2016-04-11 09:35:20,,3,,,,,,,1
384461246489998,249981950489998,2015,54,107,762,315,3,2,,1,,,,2016-04-11 09:35:20,,3,,,,,,,1
384461244489998,249981950489998,2015,54,107,762,360,2,2,,2,1.6,0.6,,2016-04-11 09:35:20,,3,1,,1,,,,1
468148626489998,306336247489998,2016,54,1,2429,45,4,2,,1,,,,2017-05-01 11:20:49,,3,,,,,,,1
468148620489998,306336247489998,2016,54,1,2429,90,1,2,,1,,,,2017-05-01 11:20:49,,3,,,,,,,1
468148624489998,306336247489998,2016,54,1,2429,135,3,2,,2,0.5,0.4,,2017-05-01 11:20:49,,3,1,,1,,,,1
468148622489998,306336247489998,2016,54,1,2429,180,2,2,,1,,,,2017-05-01 11:20:49,,3,,,,,,,1
468148627489998,306336247489998,2016,54,1,2429,225,4,2,,1,,,,2017-05-01 11:20:49,,3,,,,,,,1
468148621489998,306336247489998,2016,54,1,2429,270,1,2,,1,,,,2017-05-01 11:20:49,,3,,,,,,,1
468148625489998,306336247489998,2016,54,1,2429,315,3,2,,2,0.2,0.2,,2017-05-01 11:20:49,,3,1,,1,,,,1
468148623489998,306336247489998,2016,54,1,2429,360,2,2,,1,,,,2017-05-01 11:20:49,,3,,,,,,,1
468151082489998,306336306489998,2016,54,3,1892,45,4,2,,2,0.8,1.0,,2017-05-01 11:20:49,,3,1,,1,,,,1
468151076489998,306336306489998,2016,54,3,1892,90,1,2,,1,,,,2017-05-01 11:20:49,,3,,,,,,,1
468151080489998,306336306489998,2016,54,3,1892,135,3,2,,1,,,,2017-05-01 11:20:49,,3,,,,,,,1
468151078489998,306336306489998,2016,54,3,1892,180,2,2,,2,0.0,1.0,,2017-05-01 11:20:49,,3,1,,1,,,,1
468151083489998,306336306489998,2016,54,3,1892,225,4,2,,2,0.0,0.0,,2017-05-01 11:20:49,,3,2,,2,,,,1
468151077489998,306336306489998,2016,54,3,1892,270,1,2,,1,,,,2017-05-01 11:20:49,,3,,,,,,,1
468151081489998,306336306489998,2016,54,3,1892,315,3,2,,1,,,,2017-05-01 11:20:49,,3,,,,,,,1
468151079489998,306336306489998,2016,54,3,1892,360,2,2,,2,0.3,1.7,,2017-05-01 11:20:49,,3,1,,1,,,,1
468144592489998,306336149489998,2016,54,5,2402,45,4,2,,1,0.1,2.3,,2017-05-01 11:20:49,,3,1,,1,,,,1
468144586489998,306336149489998,2016,54,5,2402,90,1,2,,1,0.0,1.5,,2017-05-01 11:20:49,,3,1,,1,,,,1
468144590489998,306336149489998,2016,54,5,2402,135,3,2,,1,1.5,0.5,,2017-05-01 11:20:49,,3,1,,1,,,,1
468144588489998,306336149489998,2016,54,5,2402,180,2,2,,1,0.2,1.5,,2017-05-01 11:20:49,,3,1,,1,,,,1
468144593489998,306336149489998,2016,54,5,2402,225,4,2,,1,0.0,0.5,,2017-05-01 11:20:49,,3,1,,1,,,,1
468144587489998,306336149489998,2016,54,5,2402,270,1,2,,1,0.0,2.0,,2017-05-01 11:20:49,,3,1,,1,,,,1
468144591489998,306336149489998,2016,54,5,2402,315,3,2,,1,0.2,2.7,,2017-05-01 11:20:49,,3,1,,1,,,,1
468144589489998,306336149489998,2016,54,5,2402,360,2,2,,1,0.1,1.5,,2017-05-01 11:20:49,,3,1,,1,,,,1
468149629489998,306336270489998,2016,54,7,1364,45,4,2,,1,0.1,0.5,,2017-05-01 11:20:49,,3,1,,1,,,,1
468149623489998,306336270489998,2016,54,7,1364,90,1,2,,1,0.1,0.7,,2017-05-01 11:20:49,,3,1,,1,,,,1
468149627489998,306336270489998,2016,54,7,1364,135,3,2,,1,0.4,1.0,,2017-05-01 11:20:49,,3,1,,1,,,,1
468149625489998,306336270489998,2016,54,7,1364,180,2,2,,1,0.5,1.0,,2017-05-01 11:20:49,,3,1,,1,,,,1
468149630489998,306336270489998,2016,54,7,1364,225,4,2,,1,0.0,1.0,,2017-05-01 11:20:49,,3,1,,1,,,,1
468149624489998,306336270489998,2016,54,7,1364,270,1,2,,1,0.1,0.7,,2017-05-01 11:20:49,,3,1,,1,,,,1
468149628489998,306336270489998,2016,54,7,1364,315,3,2,,1,0.6,1.5,,2017-05-01 11:20:49,,3,1,,1,,,,1
468149626489998,306336270489998,2016,54,7,1364,360,2,2,,1,0.1,0.5,,2017-05-01 11:20:49,,3,1,,1,,,,1
468143841489998,306336126489998,2016,54,13,454,45,4,2,,1,0.1,0.6,,2017-05-01 11:20:49,,3,1,,1,,,,1
468143835489998,306336126489998,2016,54,13,454,90,1,2,,1,0.2,0.5,,2017-05-01 11:20:49,,3,1,,1,,,,1
468143839489998,306336126489998,2016,54,13,454,135,3,2,,2,,,,2017-05-01 11:20:49,,3,,,,,,,1
468143837489998,306336126489998,2016,54,13,454,180,2,2,,2,,,,2017-05-01 11:20:49,,3,,,,,,,1
468143842489998,306336126489998,2016,54,13,454,225,4,2,,1,0.1,0.5,,2017-05-01 11:20:49,,3,1,,1,,,,1
468143836489998,306336126489998,2016,54,13,454,270,1,2,,1,0.1,0.7,,2017-05-01 11:20:49,,3,1,,1,,,,1
468143840489998,306336126489998,2016,54,13,454,315,3,2,,2,,,,2017-05-01 11:20:49,,3,,,,,,,1
468143838489998,306336126489998,2016,54,13,454,360,2,2,,2,,,,2017-05-01 11:20:49,,3,,,,,,,1
468137853489998,306335986489998,2016,54,15,1378,45,4,2,,1,0.3,1.0,,2017-05-01 11:20:48,,3,1,,1,,,,1
468137847489998,306335986489998,2016,54,15,1378,90,1,2,,1,0.2,0.5,,2017-05-01 11:20:48,,3,1,,1,,,,1
468137851489998,306335986489998,2016,54,15,1378,135,3,2,,1,0.2,1.0,,2017-05-01 11:20:48,,3,1,,1,,,,1
468137849489998,306335986489998,2016,54,15,1378,180,2,2,,1,0.1,0.4,,2017-05-01 11:20:48,,3,1,,1,,,,1
468137854489998,306335986489998,2016,54,15,1378,225,4,2,,1,0.1,0.5,,2017-05-01 11:20:48,,3,1,,1,,,,1
468137848489998,306335986489998,2016,54,15,1378,270,1,2,,1,0.2,0.5,,2017-05-01 11:20:48,,3,1,,1,,,,1
468137852489998,306335986489998,2016,54,15,1378,315,3,2,,1,0.1,0.5,,2017-05-01 11:20:48,,3,1,,1,,,,1
468137850489998,306335986489998,2016,54,15,1378,360,2,2,,1,0.1,1.0,,2017-05-01 11:20:48,,3,1,,1,,,,1
468148242489998,306336239489998,2016,54,19,913,45,4,2,,1,,,,2017-05-01 11:20:49,,3,,,,,,,1
468148236489998,306336239489998,2016,54,19,913,90,1,2,,1,,,,2017-05-01 11:20:49,,3,,,,,,,1
468148240489998,306336239489998,2016,54,19,913,135,3,2,,1,,,,2017-05-01 11:20:49,,3,,,,,,,1
468148238489998,306336239489998,2016,54,19,913,180,2,2,,1,,,,2017-05-01 11:20:49,,3,,,,,,,1
468148243489998,306336239489998,2016,54,19,913,225,4,2,,1,,,,2017-05-01 11:20:49,,3,,,,,,,1
468148237489998,306336239489998,2016,54,19,913,270,1,2,,1,,,,2017-05-01 11:20:49,,3,,,,,,,1
468148241489998,306336239489998,2016,54,19,913,315,3,2,,1,,,,2017-05-01 11:20:49,,3,,,,,,,1
468148239489998,306336239489998,2016,54,19,913,360,2,2,,1,,,,2017-05-01 11:20:49,,3,,,,,,,1
468146855489998,306336209489998,2016,54,25,225,45,4,2,,1,0.1,1.5,,2017-05-01 11:20:49,,3,1,,1,,,,1
468146849489998,306336209489998,2016,54,25,225,90,1,2,,1,0.1,0.3,,2017-05-01 11:20:49,,3,1,,1,,,,1
468146853489998,306336209489998,2016,54,25,225,135,3,2,,1,0.2,1.0,,2017-05-01 11:20:49,,3,1,,1,,,,1
468146851489998,306336209489998,2016,54,25,225,180,2,2,,1,0.2,1.0,,2017-05-01 11:20:49,,3,1,,1,,,,1
468146856489998,306336209489998,2016,54,25,225,225,4,2,,1,0.4,1.2,,2017-05-01 11:20:49,,3,1,,1,,,,1
468146850489998,306336209489998,2016,54,25,225,270,1,2,,1,0.1,0.3,,2017-05-01 11:20:49,,3,1,,1,,,,1
468146854489998,306336209489998,2016,54,25,225,315,3,2,,1,0.1,0.4,,2017-05-01 11:20:49,,3,1,,1,,,,1
468146852489998,306336209489998,2016,54,25,225,360,2,2,,1,0.3,1.0,,2017-05-01 11:20:49,,3,1,,1,,,,1
468147352489998,306336218489998,2016,54,25,1598,45,4,2,,1,2.2,1.0,,2017-05-01 11:20:49,,3,1,,1,,,,1
468147346489998,306336218489998,2016,54,25,1598,90,1,2,,1,0.9,2.2,,2017-05-01 11:20:49,,3,1,,1,,,,1
468147350489998,306336218489998,2016,54,25,1598,135,3,2,,1,0.6,0.9,,2017-05-01 11:20:49,,3,1,,1,,,,1
468147348489998,306336218489998,2016,54,25,1598,180,2,2,,2,,,,2017-05-01 11:20:49,,3,,,,,,,1
468147353489998,306336218489998,2016,54,25,1598,225,4,2,,3,3.0,1.2,,2017-05-01 11:20:49,,3,2,,2,,,,1
468147347489998,306336218489998,2016,54,25,1598,270,1,2,,1,0.3,1.0,,2017-05-01 11:20:49,,3,1,,1,,,,1
468147351489998,306336218489998,2016,54,25,1598,315,3,2,,1,0.6,1.3,,2017-05-01 11:20:49,,3,1,,1,,,,1
468147349489998,306336218489998,2016,54,25,1598,360,2,2,,1,0.0,0.0,,2017-05-01 11:20:49,,3,1,,1,,,,1
468150906489998,306336297489998,2016,54,27,602,45,4,2,,1,1.7,0.5,,2017-05-01 11:20:49,,3,1,,1,,,,1
468150900489998,306336297489998,2016,54,27,602,90,1,2,,1,0.2,0.3,,2017-05-01 11:20:49,,3,1,,1,,,,1
468150904489998,306336297489998,2016,54,27,602,135,3,2,,1,1.7,1.2,,2017-05-01 11:20:49,,3,1,,1,,,,1
468150902489998,306336297489998,2016,54,27,602,180,2,2,,1,0.0,1.0,,2017-05-01 11:20:49,,3,1,,1,,,,1
468150907489998,306336297489998,2016,54,27,602,225,4,2,,1,3.0,0.1,,2017-05-01 11:20:49,,3,1,,1,,,,1
468150901489998,306336297489998,2016,54,27,602,270,1,2,,1,2.0,2.2,,2017-05-01 11:20:49,,3,1,,1,,,,1
468150905489998,306336297489998,2016,54,27,602,315,3,2,,1,1.5,0.4,,2017-05-01 11:20:49,,3,1,,1,,,,1
468150903489998,306336297489998,2016,54,27,602,360,2,2,,1,0.8,0.2,,2017-05-01 11:20:49,,3,1,,1,,,,1
468155925489998,306336294489998,2016,54,27,1900,45,4,2,2016,1,0.0,0.0,,2017-05-01 11:20:49,,3,2,,2,,,,1
468155919489998,306336294489998,2016,54,27,1900,90,1,2,2016,1,0.0,0.0,,2017-05-01 11:20:49,,3,2,,2,,,,1
468155923489998,306336294489998,2016,54,27,1900,135,3,2,2016,1,0.0,0.0,,2017-05-01 11:20:49,,3,2,,2,,,,1
468155922489998,306336294489998,2016,54,27,1900,180,2,2,2016,1,0.0,0.0,,2017-05-01 11:20:49,,3,2,,2,,,,1
468155926489998,306336294489998,2016,54,27,1900,225,4,2,2016,1,0.0,0.0,,2017-05-01 11:20:49,,3,2,,2,,,,1
468155920489998,306336294489998,2016,54,27,1900,270,1,2,2016,1,0.0,0.0,,2017-05-01 11:20:49,,3,2,,2,,,,1
468155924489998,306336294489998,2016,54,27,1900,315,3,2,2016,1,0.0,0.0,,2017-05-01 11:20:49,,3,2,,2,,,,1
468155921489998,306336294489998,2016,54,27,1900,360,2,2,2016,1,0.0,0.0,,2017-05-01 11:20:49,,3,2,,2,,,,1
468150565489998,306336288489998,2016,54,27,1971,45,4,2,,1,1.2,0.5,,2017-05-01 11:20:49,,3,1,,1,,,,1
468150559489998,306336288489998,2016,54,27,1971,90,1,2,,1,0.0,1.8,,2017-05-01 11:20:49,,3,1,,1,,,,1
468150563489998,306336288489998,2016,54,27,1971,135,3,2,,1,0.0,0.3,,2017-05-01 11:20:49,,3,1,,1,,,,1
468150561489998,306336288489998,2016,54,27,1971,180,2,2,,1,0.0,0.1,,2017-05-01 11:20:49,,3,1,,1,,,,1
468150566489998,306336288489998,2016,54,27,1971,225,4,2,,1,0.3,0.9,,2017-05-01 11:20:49,,3,1,,1,,,,1
468150560489998,306336288489998,2016,54,27,1971,270,1,2,,1,0.0,0.2,,2017-05-01 11:20:49,,3,1,,1,,,,1
468150564489998,306336288489998,2016,54,27,1971,315,3,2,,1,0.0,0.2,,2017-05-01 11:20:49,,3,1,,1,,,,1
468150562489998,306336288489998,2016,54,27,1971,360,2,2,,1,0.0,0.1,,2017-05-01 11:20:49,,3,1,,1,,,,1
468155947489998,306336299489998,2016,54,27,2365,45,4,2,2016,1,0.0,0.0,,2017-05-01 11:20:49,,3,2,,2,,,,1
468155941489998,306336299489998,2016,54,27,2365,90,1,2,2016,1,0.0,0.0,,2017-05-01 11:20:49,,3,2,,2,,,,1
468155945489998,306336299489998,2016,54,27,2365,135,3,2,2016,1,0.0,0.0,,2017-05-01 11:20:49,,3,2,,2,,,,1
468155944489998,306336299489998,2016,54,27,2365,180,2,2,2016,1,0.0,0.0,,2017-05-01 11:20:49,,3,2,,2,,,,1
468155948489998,306336299489998,2016,54,27,2365,225,4,2,2016,1,0.0,0.0,,2017-05-01 11:20:49,,3,2,,2,,,,1
468155942489998,306336299489998,2016,54,27,2365,270,1,2,2016,1,0.0,0.0,,2017-05-01 11:20:49,,3,2,,2,,,,1
468155946489998,306336299489998,2016,54,27,2365,315,3,2,2016,1,0.0,0.0,,2017-05-01 11:20:49,,3,2,,2,,,,1
468155943489998,306336299489998,2016,54,27,2365,360,2,2,2016,1,0.0,0.0,,2017-05-01 11:20:49,,3,2,,2,,,,1
468140705489998,306336039489998,2016,54,31,2075,45,4,2,,1,2.3,2.8,,2017-05-01 11:20:48,,3,1,,1,,,,1
468140699489998,306336039489998,2016,54,31,2075,90,1,2,,1,1.4,0.7,,2017-05-01 11:20:48,,3,1,,1,,,,1
468140703489998,306336039489998,2016,54,31,2075,135,3,2,,1,1.5,3.1,,2017-05-01 11:20:48,,3,1,,1,,,,1
468140701489998,306336039489998,2016,54,31,2075,180,2,2,,1,0.0,0.0,,2017-05-01 11:20:48,,3,1,,1,,,,1
468140706489998,306336039489998,2016,54,31,2075,225,4,2,,1,1.4,1.1,,2017-05-01 11:20:48,,3,1,,1,,,,1
468140700489998,306336039489998,2016,54,31,2075,270,1,2,,1,1.8,1.7,,2017-05-01 11:20:48,,3,1,,1,,,,1
468140704489998,306336039489998,2016,54,31,2075,315,3,2,,1,1.1,3.9,,2017-05-01 11:20:48,,3,1,,1,,,,1
468140702489998,306336039489998,2016,54,31,2075,360,2,2,,1,0.6,0.1,,2017-05-01 11:20:48,,3,1,,1,,,,1
468155723489998,306336252489998,2016,54,33,1543,45,4,2,2016,1,0.0,0.0,,2017-05-01 11:20:49,,3,2,,2,,,,1
468155709489998,306336252489998,2016,54,33,1543,90,1,2,2016,1,0.0,0.0,,2017-05-01 11:20:49,,3,2,,2,,,,1
468155719489998,306336252489998,2016,54,33,1543,135,3,2,2016,1,0.0,0.0,,2017-05-01 11:20:49,,3,2,,2,,,,1
468155716489998,306336252489998,2016,54,33,1543,180,2,2,2016,1,0.0,0.0,,2017-05-01 11:20:49,,3,2,,2,,,,1
468155724489998,306336252489998,2016,54,33,1543,225,4,2,2016,1,0.0,0.0,,2017-05-01 11:20:49,,3,2,,2,,,,1
468155712489998,306336252489998,2016,54,33,1543,270,1,2,2016,1,0.0,0.0,,2017-05-01 11:20:49,,3,2,,2,,,,1
468155721489998,306336252489998,2016,54,33,1543,315,3,2,2016,1,0.0,0.0,,2017-05-01 11:20:49,,3,2,,2,,,,1
468155714489998,306336252489998,2016,54,33,1543,360,2,2,2016,1,0.0,0.0,,2017-05-01 11:20:49,,3,2,,2,,,,1
468154850489998,306335981489998,2016,54,35,1408,45,4,2,2016,1,0.0,0.0,,2017-05-01 11:20:48,,3,2,,2,,,,1
468154844489998,306335981489998,2016,54,35,1408,90,1,2,2016,1,0.0,0.0,,2017-05-01 11:20:48,,3,2,,2,,,,1
468154848489998,306335981489998,2016,54,35,1408,135,3,2,2016,1,0.0,0.0,,2017-05-01 11:20:48,,3,2,,2,,,,1
468154847489998,306335981489998,2016,54,35,1408,180,2,2,2016,1,0.0,0.0,,2017-05-01 11:20:48,,3,2,,2,,,,1
468154851489998,306335981489998,2016,54,35,1408,225,4,2,2016,1,0.0,0.0,,2017-05-01 11:20:48,,3,2,,2,,,,1
468154845489998,306335981489998,2016,54,35,1408,270,1,2,2016,1,0.0,0.0,,2017-05-01 11:20:48,,3,2,,2,,,,1
468154849489998,306335981489998,2016,54,35,1408,315,3,2,2016,1,0.0,0.0,,2017-05-01 11:20:48,,3,2,,2,,,,1
468154846489998,306335981489998,2016,54,35,1408,360,2,2,2016,1,0.0,0.0,,2017-05-01 11:20:48,,3,2,,2,,,,1
468142348489998,306336087489998,2016,54,39,2374,45,4,2,,1,,,,2017-05-01 11:20:49,,3,,,,,,,1
468142342489998,306336087489998,2016,54,39,2374,90,1,2,,1,,,,2017-05-01 11:20:49,,3,,,,,,,1
468142346489998,306336087489998,2016,54,39,2374,135,3,2,,1,,,,2017-05-01 11:20:49,,3,,,,,,,1
468142344489998,306336087489998,2016,54,39,2374,180,2,2,,1,,,,2017-05-01 11:20:49,,3,,,,,,,1
468142349489998,306336087489998,2016,54,39,2374,225,4,2,,1,,,,2017-05-01 11:20:49,,3,,,,,,,1
468142343489998,306336087489998,2016,54,39,2374,270,1,2,,1,,,,2017-05-01 11:20:49,,3,,,,,,,1
468142347489998,306336087489998,2016,54,39,2374,315,3,2,,1,,,,2017-05-01 11:20:49,,3,,,,,,,1
468142345489998,306336087489998,2016,54,39,2374,360,2,2,,1,,,,2017-05-01 11:20:49,,3,,,,,,,1
468142482489998,306336090489998,2016,54,39,2412,45,4,2,,1,,,,2017-05-01 11:20:49,,3,,,,,,,1
468142476489998,306336090489998,2016,54,39,2412,90,1,2,,1,,,,2017-05-01 11:20:49,,3,,,,,,,1
468142480489998,306336090489998,2016,54,39,2412,135,3,2,,1,,,,2017-05-01 11:20:49,,3,,,,,,,1
468142478489998,306336090489998,2016,54,39,2412,180,2,2,,1,,,,2017-05-01 11:20:49,,3,,,,,,,1
468142483489998,306336090489998,2016,54,39,2412,225,4,2,,1,,,,2017-05-01 11:20:49,,3,,,,,,,1
468142477489998,306336090489998,2016,54,39,2412,270,1,2,,1,,,,2017-05-01 11:20:49,,3,,,,,,,1
468142481489998,306336090489998,2016,54,39,2412,315,3,2,,1,,,,2017-05-01 11:20:49,,3,,,,,,,1
468142479489998,306336090489998,2016,54,39,2412,360,2,2,,1,,,,2017-05-01 11:20:49,,3,,,,,,,1
468154996489998,306336079489998,2016,54,45,227,45,4,2,2016,1,0.0,0.0,,2017-05-01 11:20:48,,3,2,,2,,,,1
468154990489998,306336079489998,2016,54,45,227,90,1,2,2016,1,0.0,0.0,,2017-05-01 11:20:48,,3,2,,2,,,,1
468154994489998,306336079489998,2016,54,45,227,135,3,2,2016,1,0.0,0.0,,2017-05-01 11:20:48,,3,2,,2,,,,1
468154993489998,306336079489998,2016,54,45,227,180,2,2,2016,1,0.0,0.0,,2017-05-01 11:20:48,,3,2,,2,,,,1
468154997489998,306336079489998,2016,54,45,227,225,4,2,2016,1,0.0,0.0,,2017-05-01 11:20:48,,3,2,,2,,,,1
468154991489998,306336079489998,2016,54,45,227,270,1,2,2016,1,0.0,0.0,,2017-05-01 11:20:48,,3,2,,2,,,,1
468154995489998,306336079489998,2016,54,45,227,315,3,2,2016,1,0.0,0.0,,2017-05-01 11:20:48,,3,2,,2,,,,1
468154992489998,306336079489998,2016,54,45,227,360,2,2,2016,1,0.0,0.0,,2017-05-01 11:20:48,,3,2,,2,,,,1
468142236489998,306336083489998,2016,54,47,1853,45,4,2,,1,0.2,1.5,,2017-05-01 11:20:49,,3,2,,2,,,,1
468142230489998,306336083489998,2016,54,47,1853,90,1,2,,1,0.0,0.0,,2017-05-01 11:20:49,,3,1,,1,,,,1
468142234489998,306336083489998,2016,54,47,1853,135,3,2,,1,0.0,0.0,,2017-05-01 11:20:49,,3,1,,1,,,,1
468142232489998,306336083489998,2016,54,47,1853,180,2,2,,1,0.3,1.5,,2017-05-01 11:20:49,,3,1,,1,,,,1
468142237489998,306336083489998,2016,54,47,1853,225,4,2,,2,,,,2017-05-01 11:20:49,,3,,,,,,,1
468142231489998,306336083489998,2016,54,47,1853,270,1,2,,1,0.3,0.1,,2017-05-01 11:20:49,,3,1,,1,,,,1
468142235489998,306336083489998,2016,54,47,1853,315,3,2,,1,0.1,0.6,,2017-05-01 11:20:49,,3,1,,1,,,,1
468142233489998,306336083489998,2016,54,47,1853,360,2,2,,2,,,,2017-05-01 11:20:49,,3,,,,,,,1
468142817489998,306336099489998,2016,54,51,1731,45,4,2,,1,,,,2017-05-01 11:20:49,,3,,,,,,,1
468142811489998,306336099489998,2016,54,51,1731,90,1,2,,1,,,,2017-05-01 11:20:49,,3,,,,,,,1
468142815489998,306336099489998,2016,54,51,1731,135,3,2,,1,,,,2017-05-01 11:20:49,,3,,,,,,,1
468142813489998,306336099489998,2016,54,51,1731,180,2,2,,1,,,,2017-05-01 11:20:49,,3,,,,,,,1
