CN,PLT_CN,INVYR,STATECD,UNITCD,COUNTYCD,PLOT,CONDID,COND_STATUS_CD,COND_NONSAMPLE_REASN_CD,RESERVCD,OWNCD,OWNGRPCD,ADFORCD,FORTYPCD,FLDTYPCD,MAPDEN,STDAGE,STDSZCD,FLDSZCD,SITECLCD,SICOND,SIBASE,SISP,STDORGCD,STDORGSP,PROP_BASIS,CONDPROP_UNADJ,MICRPROP_UNADJ,SUBPPROP_UNADJ,MACRPROP_UNADJ,SLOPE,ASPECT,PHYSCLCD,GSSTKCD,ALSTKCD,DSTRBCD1,DSTRBYR1,DSTRBCD2,DSTRBYR2,DSTRBCD3,DSTRBYR3,TRTCD1,TRTYR1,TRTCD2,TRTYR2,TRTCD3,TRTYR3,PRESNFCD,BALIVE,FLDAGE,ALSTK,GSSTK,FORTYPCDCALC,HABTYPCD1,HABTYPCD1_PUB_CD,HABTYPCD1_DESCR_PUB_CD,HABTYPCD2,HABTYPCD2_PUB_CD,HABTYPCD2_DESCR_PUB_CD,MIXEDCONFCD,VOL_LOC_GRP,SITECLCDEST,SITETREE_TREE,SITECL_METHOD,CARBON_DOWN_DEAD,CARBON_LITTER,CARBON_SOIL_ORG,CARBON_UNDERSTORY_AG,CARBON_UNDERSTORY_BG,CREATED_DATE,MODIFIED_DATE,CYCLE,SUBCYCLE,SOIL_ROOTING_DEPTH_PNW,GROUND_LAND_CLASS_PNW,PLANT_STOCKABILITY_FACTOR_PNW,STND_COND_CD_PNWRS,STND_STRUC_CD_PNWRS,STUMP_CD_PNWRS,FIRE_SRS,GRAZING_SRS,HARVEST_TYPE1_SRS,HARVEST_TYPE2_SRS,HARVEST_TYPE3_SRS,LAND_USE_SRS,OPERABILITY_SRS,STAND_STRUCTURE_SRS,NF_COND_STATUS_CD,NF_COND_NONSAMPLE_REASN_CD,CANOPY_CVR_SAMPLE_METHOD_CD,LIVE_CANOPY_CVR_PCT,LIVE_MISSING_CANOPY_CVR_PCT,NBR_LIVE_STEMS,OWNSUBCD,INDUSTRIALCD_FIADB,RESERVCD_5,ADMIN_WITHDRAWN_CD,CHAINING_CD,LAND_COVER_CLASS_CD_RET,AFFORESTATION_CD,PREV_AFFORESTATION_CD,DWM_FUELBED_TYPCD,NVCS_PRIMARY_CLASS,NVCS_LEVEL_1_CD,NVCS_LEVEL_2_CD,NVCS_LEVEL_3_CD,NVCS_LEVEL_4_CD,NVCS_LEVEL_5_CD,NVCS_LEVEL_6_CD,NVCS_LEVEL_7_CD,NVCS_LEVEL_8_CD,AGE_BASIS_CD_PNWRS,COND_STATUS_CHNG_CD_RMRS,CRCOVPCT_RMRS,DOMINANT_SPECIES1_PNWRS,DOMINANT_SPECIES2_PNWRS,DOMINANT_SPECIES3_PNWRS,DSTRBCD1_P2A,DSTRBCD2_P2A,DSTRBCD3_P2A,DSTRBYR1_P2A,DSTRBYR2_P2A,DSTRBYR3_P2A,FLDTYPCD_30,FOREST_COMMUNITY_PNWRS,LAND_USECD_RMRS,MAICF,PCTBARE_RMRS,QMD_RMRS,RANGETYPCD_RMRS,SDIMAX_RMRS,SDIPCT_RMRS,SDI_RMRS,STAND_STRUCTURE_ME_NERS,TREES_PRESENT_NCRS,TREES_PRESENT_NERS,TRTCD1_P2A,TRTCD2_P2A,TRTCD3_P2A,TRTOPCD,TRTYR1_P2A,TRTYR2_P2A,TRTYR3_P2A,LAND_COVER_CLASS_CD,SIEQN_REF_CD,SICOND_FVS,SIBASE_FVS,SISP_FVS,SIEQN_REF_CD_FVS,MQUADPROP_UNADJ,SOILPROP_UNADJ,FOREST_COND_STATUS_CHANGE_CD
212737121020004,247065648010661,2012,54,2,31,150,2,1,,0,46,40,,504,519,1,73,1,2,5,64,50,802,0,,SUBP,0.5,0.5,0.5,,36,11,22,2,2,46,9999,0,,0,,0,,0,,0,,,157.3177,73,88.9234,88.9234,504,,,,,,,,S24,6,1,1,8.385556,6.794694,57.199718,0.693193,0.077021,2013-07-22 09:24:02,2026-07-06 08:29:04,7,4,,,,,,,,,,,,,,,,,1,97,97,528,,,0,,,,,,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,50,802,QUAL02,,,
212737301020004,247065654010661,2012,54,2,23,1941,1,1,,0,46,40,,163,163,1,55,2,2,6,50,50,132,0,,SUBP,0.5,0.5,0.5,,30,294,22,2,2,46,9999,0,,0,,0,,0,,0,,,125.1275,55,84.4506,80.6186,163,,,,,,,,S24,6,2,1,5.143799,5.10918,57.437633,0.868013,0.096446,2013-07-22 09:24:03,2026-07-06 08:29:04,7,4,,,,,,,,,,,,,,,,,1,96,96,624,,,0,,,,,,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,50,132,PIVI03,,,
212737302020004,247065654010661,2012,54,2,23,1941,2,1,,0,46,40,,405,409,1,72,1,2,6,62,50,832,0,,SUBP,0.5,0.5,0.5,,31,299,22,2,2,46,9999,0,,0,,0,,0,,0,,,97.5208,72,68.2,66.2622,405,,,,,,,,S24,6,1,1,4.181937,4.527761,56.625473,0.876779,0.09742,2013-07-22 09:24:03,2026-07-06 08:29:04,7,4,,,,,,,,,,,,,,,,,1,96,96,618,,,0,,,,,,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,50,832,QUPR01,,,
212737365020004,247065655010661,2012,54,2,23,757,1,1,,0,46,40,,515,515,1,73,1,3,5,58,50,806,0,,SUBP,0.443582,0.5,0.443582,,44,313,22,2,2,0,,0,,0,,0,,0,,0,,,150.2161,73,90.1032,88.6485,515,,,,,,,,S24,6,1,1,7.875826,4.216222,57.694884,0.695492,0.077277,2013-07-22 09:24:03,2026-07-06 08:29:04,7,4,,,,,,,,,,,,,,,,,1,96,96,231,,,0,,,,,,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,50,806,QUCO01,,,
212737366020004,247065655010661,2012,54,2,23,757,2,2,,,,,,,,,,,,,,,,,,SUBP,0.556418,0.5,0.556418,,,,,,,,,,,,,,,,,,,32,,,,,,,,,,,,,S24,,,,,,,,,2013-07-22 09:24:03,2026-06-25 08:04:08,7,4,,,,,,,,,,,,,,,,,1,15,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
212738081020004,247065672010661,2012,54,2,31,2154,1,1,,0,11,10,808,515,515,1,92,2,2,6,51,50,806,0,,SUBP,1.0,1.0,1.0,,24,321,12,3,3,0,,0,,0,,0,,0,,0,,,73.8191,92,53.8677,52.66,515,,,,,,,,S24,6,1,2,3.47076,5.665949,45.238434,0.726143,0.080683,2013-07-22 09:24:03,2026-07-06 08:29:04,7,4,,,,,,,,,,,,,,,,,1,90,90,387,,,0,,,,,,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,50,806,QUER02,,,
212738161020004,247065674010661,2012,54,2,31,1511,1,1,,0,46,40,,503,505,1,71,1,3,5,68,50,833,0,,SUBP,1.0,1.0,1.0,,10,273,22,2,2,0,,0,,0,,0,,0,,0,,,163.107,71,91.2627,87.3372,503,,,,,,,,S24,6,1,1,9.944545,8.710673,64.956489,0.686992,0.076332,2013-07-22 09:24:03,2026-07-06 08:29:04,7,4,,,,,,,,,,,,,,,,,1,97,97,342,,,0,,,,,,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212742910020004,247065687010661,2012,54,2,3,2454,1,2,,,,,,,,,,,,,,,,,,SUBP,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,,S24,,,,,,,,,2013-07-22 09:24:03,2026-06-25 08:04:09,7,4,,,,,,,,,,,,,,,,,11,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
212739099020004,247065699010661,2012,54,4,79,23,1,1,,0,46,40,,503,503,1,79,1,3,4,76,50,407,0,,SUBP,0.995243,1.0,0.995243,,28,82,22,4,3,0,,0,,0,,0,,0,,0,,,69.9606,79,37.3264,33.0853,503,,,,,,,,S24,6,1,1,3.465437,2.809813,43.418339,0.726268,0.080696,2013-07-22 09:24:03,2026-07-06 08:29:04,7,4,,,,,,,,,,,,,,,,,1,85,85,2953,,,0,,,,,,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,50,407,CARY01,,,
212739100020004,247065699010661,2012,54,4,79,23,2,2,,,,,,,,,,,,,,,,,,SUBP,0.004757,0.0,0.004757,,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,,S24,,,,,,,,,2013-07-22 09:24:03,2026-06-25 08:04:10,7,4,,,,,,,,,,,,,,,,,1,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
212739155020004,247065700010661,2012,54,4,43,733,1,1,,0,46,40,,503,503,1,72,1,3,4,82,50,833,0,,SUBP,1.0,1.0,1.0,,22,160,22,2,2,0,,0,,0,,0,,0,,0,,,119.8487,72,70.7391,70.6005,503,,,,,,,,S24,6,1,1,8.406188,3.027955,40.435212,0.693108,0.077012,2013-07-22 09:24:03,2026-07-06 08:29:04,7,4,,,,,,,,,,,,,,,,,1,94,94,1425,,,0,,,,,,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212739703020004,247065710010661,2012,54,2,71,5118,1,5,2,,,,,,,,,,,,,,,,,SUBP,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S24,,,,,,,,,2013-07-22 09:24:04,2026-06-25 08:04:06,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212739912020004,247065716010661,2012,54,2,101,5880,1,1,,0,11,10,921,506,511,1,72,1,3,4,91,50,621,0,,SUBP,1.0,1.0,1.0,,55,55,22,3,3,50,2012,0,,0,,0,,0,,0,,,161.6381,72,46.4581,46.4555,506,,,,,,,,S24,6,1,1,11.15905,6.066361,59.656513,0.732968,0.081441,2013-07-22 09:24:04,2026-07-06 08:29:04,7,4,,,,,,,,,,,,,,,,,1,88,88,6357,,,0,,,,,,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,50,621,LITU09,,,
212739952020004,247065717010661,2012,54,3,67,5049,1,1,,0,11,10,921,511,516,1,99,1,3,4,94,50,621,0,,SUBP,1.0,1.0,1.0,,21,350,22,3,3,0,,0,,0,,0,,0,,0,,,201.3978,99,53.0124,52.9242,511,,,,,,,,S24,6,1,1,14.963112,4.459745,59.300969,0.984151,0.10935,2013-07-22 09:24:04,2026-07-06 08:29:04,7,4,,,,,,,,,,,,,,,,,1,87,87,5289,,,0,,,,,,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,50,621,LITU09,,,
212740065020004,247065720010661,2012,54,2,75,5228,1,1,,1,11,10,921,801,123,1,79,1,3,5,68,50,371,0,,SUBP,1.0,1.0,1.0,,24,280,22,3,2,0,,0,,0,,0,,0,,0,,,179.2197,79,62.1795,57.9551,801,,,,,,,,S24,6,1,1,9.660241,7.062775,72.246505,0.624312,0.069368,2013-07-22 09:24:04,2026-07-06 08:29:04,7,4,,,,,,,,,,,,,,,,,1,97,97,861,,,1,,,,,,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,50,371,BEAL03,,,
212740649020004,247065733010661,2012,54,2,93,5723,1,1,,1,11,10,921,801,809,1,75,1,3,5,69,50,316,0,,SUBP,1.0,1.0,1.0,,3,0,22,2,2,0,,0,,0,,0,,0,,0,,,166.7607,75,83.0996,77.1657,801,,,,,,,,S24,6,1,1,8.373601,7.63667,62.432236,0.631403,0.070156,2013-07-22 09:24:04,2026-07-06 08:29:04,7,4,,,,,,,,,,,,,,,,,1,80,80,324,,,1,,,,,,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,50,316,ACRU02,,,
212740858020004,247065737010661,2012,54,2,23,4051,1,1,,0,11,10,921,801,802,1,15,3,1,5,68,50,833,0,,SUBP,0.700432,0.582793,0.700432,,35,115,22,2,1,0,,0,,0,,0,,0,,0,,,43.9007,15,105.2518,62.6564,801,,,,,,,,S24,6,1,1,3.159065,5.422292,58.687692,0.728372,0.08093,2013-07-22 09:24:04,2026-07-06 08:29:04,7,4,,,,,,,,,,,,,,,,,1,99,99,3107,,,0,,,,,,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212740859020004,247065737010661,2012,54,2,23,4051,2,1,,0,11,10,921,505,505,1,92,1,3,5,68,50,833,0,,SUBP,0.299568,0.417207,0.299568,,38,115,22,1,1,0,,0,,0,,0,,0,,0,,,237.4655,92,119.9797,119.9782,505,,,,,,,,S24,6,1,1,16.295427,8.370382,55.316333,1.0717,0.119078,2013-07-22 09:24:04,2026-07-06 08:29:04,7,4,,,,,,,,,,,,,,,,,1,85,85,1278,,,0,,,,,,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212740950020004,247065739010661,2012,54,2,71,5095,1,1,,0,11,10,808,515,409,1,95,1,3,6,59,50,802,0,,SUBP,1.0,1.0,1.0,,28,268,22,3,3,80,9999,0,,0,,0,,0,,0,,,95.4393,95,57.5035,46.7523,515,,,,,,,,S24,6,1,1,4.630769,4.724736,57.90563,0.715179,0.079464,2013-07-22 09:24:04,2026-07-06 08:29:04,7,4,,,,,,,,,,,,,,,,,1,92,92,513,,,0,,,,,,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,50,802,QUER02,,,
212741042020004,247065741010661,2012,54,2,75,8772,1,1,,0,11,10,921,505,519,1,80,1,3,4,77,50,833,0,,SUBP,1.0,1.0,1.0,,54,55,22,2,2,0,,0,,0,,0,,0,,0,,,117.2231,80,62.5376,62.3858,505,,,,,,,,S24,6,1,1,8.235413,6.606979,62.464271,0.693825,0.077092,2013-07-22 09:24:04,2026-07-06 08:29:04,7,4,,,,,,,,,,,,,,,,,1,91,91,732,,,0,,,,,,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212741334020004,247065747010661,2012,54,2,75,7850,1,1,,0,11,10,921,503,504,1,143,1,3,5,65,50,802,0,,SUBP,0.75,0.75,0.75,,55,33,22,2,2,10,9999,0,,0,,0,,0,,0,,,184.055,143,97.791,84.8091,503,,,,,,,,S24,6,1,1,9.795612,3.851923,60.857065,0.687474,0.076386,2013-07-22 09:24:04,2026-07-06 08:29:04,7,4,,,,,,,,,,,,,,,,,1,85,85,624,,,0,,,,,,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,50,802,QUAL02,,,
212741335020004,247065747010661,2012,54,2,75,7850,2,1,,0,11,10,921,104,104,1,211,1,4,4,73,50,261,0,,SUBP,0.25,0.25,0.25,,4,0,23,1,1,10,9999,0,,0,,0,,0,,0,,,285.0142,211,120.0001,120.0001,104,,,,,,,,S24,6,4,2,17.033809,5.960235,58.498953,1.390437,0.154493,2013-07-22 09:24:04,2026-07-06 08:29:04,7,4,,,,,,,,,,,,,,,,,1,75,90,420,,,0,,,,,,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,50,261,TSCA01,,,
212741431020004,247065749010661,2012,54,2,75,7851,1,1,,0,11,10,921,515,515,1,30,2,2,4,82,50,806,0,,SUBP,1.0,1.0,1.0,,42,229,22,2,2,0,,0,,0,,0,,0,,0,,,96.5813,30,77.9512,73.3094,515,,,,,,,,S24,6,1,1,3.929828,4.911921,62.185715,0.726799,0.080755,2013-07-22 09:24:05,2026-07-06 08:29:05,7,4,,,,,,,,,,,,,,,,,1,90,90,2310,,,0,,,,,,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,50,806,QUCO01,,,
212741982020004,247065761010661,2012,54,2,71,7742,1,1,,1,11,10,921,503,520,1,84,1,3,5,82,50,541,0,,SUBP,0.75,0.75,0.75,,12,45,22,1,1,0,,0,,0,,0,,0,,0,,,202.2408,84,100.9478,100.2107,503,,,,,,,,S24,6,1,1,15.035471,7.725381,50.219299,0.988629,0.109848,2013-07-22 09:24:05,2026-07-06 08:29:05,7,4,,,,,,,,,,,,,,,,,1,98,98,200,,,0,,,,,,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,50,541,FRAM06,,,
212741983020004,247065761010661,2012,54,2,71,7742,2,1,,0,46,40,,805,520,1,84,2,3,5,82,50,541,0,,SUBP,0.25,0.25,0.25,,32,72,22,3,3,0,,0,,0,,0,,0,,0,,,76.5155,84,52.3535,52.3535,805,,,,,,,,S24,6,1,1,5.915777,6.467903,55.460485,0.648881,0.072098,2013-07-22 09:24:05,2026-07-06 08:29:05,7,4,,,,,,,,,,,,,,,,,1,98,98,168,,,0,,,,,,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,50,541,FRAM06,,,
212742023020004,247065762010661,2012,54,2,71,7756,1,1,,0,11,10,808,502,502,1,115,1,3,5,67,50,832,0,,SUBP,1.0,1.0,1.0,,56,340,22,3,3,0,,0,,0,,50,2012,0,,0,,,81.746,115,48.2206,42.7753,502,,,,,,,,S24,6,1,1,4.409864,5.052487,56.365907,0.717007,0.079667,2013-07-22 09:24:05,2026-07-06 08:29:05,7,4,,,,,,,,,,,,,,,,,1,88,88,171,,,0,,,,,,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,50,832,QUER02,,,
212742312020004,247065768010661,2012,54,2,101,8822,1,1,,0,11,10,921,503,519,1,97,1,3,5,72,50,833,0,,SUBP,1.0,1.0,1.0,,28,234,22,2,2,0,,0,,0,,0,,0,,0,,,149.9234,97,71.7907,65.4871,503,,,,,,,,S24,6,1,1,9.999804,6.031646,60.228788,0.686734,0.076304,2013-07-22 09:24:05,2026-07-06 08:29:05,7,4,,,,,,,,,,,,,,,,,1,95,95,1944,,,0,,,,,,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212742500020004,247065772010661,2012,54,2,75,7860,1,1,,0,11,10,921,123,123,1,64,3,3,5,36,50,97,0,,SUBP,0.751035,0.75,0.751035,,6,300,22,3,2,0,,0,,0,,0,,0,,0,,,134.6583,64,60.4194,58.2017,123,,,,,,,,S24,6,1,1,5.781746,8.728546,63.361941,0.504242,0.056027,2013-07-22 09:24:05,2026-07-06 08:29:05,7,4,,,,,,,,,,,,,,,,,1,99,99,5896,,,0,,,,,,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,50,97,PIRU03,,,
212742501020004,247065772010661,2012,54,2,75,7860,2,2,,,,,,,,,,,,,,,,,,SUBP,0.248965,0.25,0.248965,,,,,,,,,,,,,,,,,,,32,,,,,,,,,,,,,S24,,,,,,,,,2013-07-22 09:24:05,2026-06-25 08:04:10,7,4,,,,,,,,,,,,,,,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
212742601020004,247065774010661,2012,54,2,71,7767,1,1,,0,11,10,808,103,103,1,97,1,3,3,80,50,129,0,,SUBP,1.0,1.0,1.0,,18,42,22,3,3,31,2011,0,,0,,0,,0,,0,,,150.3141,97,59.7297,56.8354,103,,,,,,,,S24,6,2,2,6.044442,5.656844,56.604791,0.577612,0.064179,2013-07-22 09:24:05,2026-07-06 08:29:05,7,4,,,,,,,,,,,,,,,,,1,95,95,5631,,,0,,,,,,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,50,129,PIST02,,,
212735132020004,247065598010661,2012,54,2,83,231,1,1,,0,46,40,,515,502,1,88,1,3,5,76,50,832,0,,SUBP,0.5,0.5,0.5,,55,158,22,2,2,0,,0,,0,,0,,0,,0,,,137.2033,88,84.8073,83.045,515,,,,,,,,S24,6,1,1,6.887658,4.042852,58.648929,0.700376,0.07782,2013-07-22 09:24:02,2026-07-06 08:29:04,7,4,,,,,,,,,,,,,,,,,1,98,98,2142,,,0,,,,,,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,50,832,QUPR01,,,
212727297020004,247065407010661,2012,54,3,19,361,3,1,,0,46,40,,502,506,1,65,1,3,6,62,50,832,0,,SUBP,0.25,0.25,0.25,,58,138,22,2,2,0,,0,,0,,0,,0,,0,,,161.5664,65,84.2849,84.2849,502,,,,,,,,S24,6,1,1,11.205165,3.749567,57.990871,0.735166,0.081685,2013-07-22 09:24:09,2026-07-06 08:29:05,7,4,,,,,,,,,,,,,,,,,1,95,95,6120,,,0,,,,,,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,50,832,QUPR01,,,
212729042020004,247065443010661,2012,54,3,67,1040,1,1,,0,46,40,,801,515,1,90,1,3,5,71,50,318,0,,SUBP,1.0,1.0,1.0,,28,339,22,2,2,0,,0,,0,,0,,0,,0,,,138.5204,90,78.0475,77.7308,801,,,,,,,,S24,6,1,1,8.766699,3.88056,59.795769,0.629073,0.069897,2013-07-22 09:24:09,2026-07-06 08:29:06,7,4,,,,,,,,,,,,,,,,,1,95,95,732,,,0,,,,,,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,50,318,ACSA53,,,
212729102020004,247065445010661,2012,54,3,67,2290,1,1,,0,46,40,,805,520,1,74,1,3,5,61,50,531,0,,SUBP,0.88471,1.0,0.88471,,18,247,22,4,4,0,,0,,0,,0,,0,,0,,,62.337,74,31.4173,23.7906,805,,,,,,,,S24,6,1,1,2.66499,3.317222,63.060129,0.691134,0.076793,2013-07-22 09:24:09,2026-07-06 08:29:06,7,4,,,,,,,,,,,,,,,,,1,90,90,1520,,,0,,,,,,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,50,531,FAGR01,,,
212729103020004,247065445010661,2012,54,3,67,2290,2,2,,,,,,,,,,,,,,,,,,SUBP,0.11529,0.0,0.11529,,,,,,,,,,,,,,,,,,,32,,,,,,,,,,,,,S24,,,,,,,,,2013-07-22 09:24:09,2026-06-25 08:04:10,7,4,,,,,,,,,,,,,,,,,1,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
212729224020004,247065448010661,2012,54,3,67,2125,1,5,2,,,,,,,,,,,,,,,,,SUBP,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S24,,,,,,,,,2013-07-22 09:24:09,2026-06-25 08:04:06,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212729312020004,247065449010661,2012,54,3,19,1805,1,5,2,,,,,,,,,,,,,,,,,SUBP,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S24,,,,,,,,,2013-07-22 09:24:10,2026-06-25 08:04:09,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212729350020004,247065450010661,2012,54,3,19,460,1,1,,1,21,20,,515,515,1,90,1,3,5,74,50,837,0,,SUBP,1.0,1.0,1.0,,67,204,22,2,2,0,,0,,0,,0,,0,,0,,,150.6364,90,68.725,68.1725,515,,,,,,,,S24,6,1,1,9.663291,3.252734,57.00655,0.68798,0.076442,2013-07-22 09:24:10,2026-07-06 08:29:06,7,4,,,,,,,,,,,,,,,,,1,90,90,1920,,,1,,,,,,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,50,837,QUVE01,,,
212729628020004,247065458010661,2012,54,3,81,134,1,1,,0,46,40,,506,805,1,77,1,3,4,87,50,621,0,,SUBP,1.0,1.0,1.0,,16,245,22,3,3,0,,0,,0,,0,,0,,0,,,132.517,77,47.2084,45.9715,506,,,,,,,,S24,6,1,1,5.904606,4.356799,57.107138,0.706127,0.078459,2013-07-22 09:24:10,2026-07-06 08:29:06,7,4,,,,,,,,,,,,,,,,,1,85,85,1083,,,0,,,,,,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,50,621,LITU09,,,
212729957020004,247065464010661,2012,54,4,49,1006,1,1,,0,46,40,,519,519,1,60,1,3,4,98,50,621,0,,SUBP,0.942465,1.0,0.942465,,15,155,22,2,2,0,,0,,0,,0,,0,,0,,,127.0644,60,68.5298,61.0616,519,,,,,,,,S24,6,1,1,7.738713,3.52441,50.798785,0.696274,0.077364,2013-07-22 09:24:10,2026-07-06 08:29:06,7,4,,,,,,,,,,,,,,,,,1,90,90,172,,,0,,,,,,,NATURAL,1,1.B,1.B.2,1.B.2.Na,1.B.2.Na.M013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,50,621,LITU09,,,
